date,open,high,low,close,volume,average,barCount,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres,GLD,UVXY,SQQQ
2020-09-28,333.22,334.96,332.15,334.19,426525.56,333.8295,205648,336.9395,355.0093,318.8697,285.0415,49.8333,331.19,338.12,330.0,383.9,176.7,206.5,120.3
2020-09-29,333.97,334.77,331.62,332.37,367245.17,333.097,183659,336.0925,353.3326,318.8524,285.0854,48.0516,331.19,338.12,330.0,383.9,178.19,200.3,121.85
2020-09-30,333.1,338.29,332.88,334.89,648394.84,335.6755,304717,335.207,350.6948,319.7192,285.1669,50.681,331.19,338.12,330.0,383.9,177.12,199.2,119.25
2020-10-01,337.69,338.74,335.01,337.04,513100.97,336.703,275146,334.174,345.7968,322.5512,285.2339,52.8726,331.19,338.12,335.0,383.9,178.7,201.1,113.65
2020-10-02,331.7,335.92,331.19,333.84,646505.82,334.4065,328001,333.5965,344.0185,323.1745,285.3129,49.357,331.19,338.12,330.0,383.9,178.54,210.3,123.05
2020-10-05,336.06,339.96,336.01,339.76,346778.35,338.5475,176781,333.456,343.4576,323.4544,285.3603,55.2811,338.28,343.06,335.0,383.9,179.41,200.3,115.3
2020-10-06,339.91,342.17,334.38,334.93,696937.78,337.809,347388,333.542,343.5632,323.5208,285.447,50.1288,331.19,338.12,330.0,383.9,177.3,204.1,121.5
2020-10-07,338.1,341.63,338.09,340.76,358573.46,340.1885,184063,333.5905,343.7408,323.4402,285.4967,55.5179,338.28,343.06,340.0,383.9,177.22,194.6,115.1
2020-10-08,342.85,343.85,341.86,343.78,318019.42,343.1425,164207,334.085,345.1664,323.0036,285.5431,58.0469,343.06,354.02,340.0,383.9,177.85,183.3,113.2
2020-10-09,345.57,347.35,344.89,346.85,392310.4,346.2905,196249,334.7245,347.1241,322.3249,285.6032,60.5051,343.06,354.02,345.0,383.9,181.08,168.9,108.1
2020-10-12,349.57,354.02,349.06,352.43,462965.12,352.192,223295,335.423,349.9731,320.8729,285.6805,64.5688,343.06,354.02,350.0,383.9,180.56,163.9,98.1
2020-10-13,352.26,352.44,349.09,350.13,446110.53,350.986,229741,335.921,351.7155,320.1265,285.7522,61.7486,343.06,354.02,350.0,383.9,177.72,166.7,98.0
2020-10-14,350.74,351.93,347.14,347.93,418265.69,348.986,214808,336.3765,352.9836,319.7694,285.8171,59.0899,343.06,354.02,345.0,383.9,178.27,164.4,100.45
2020-10-15,343.7,348.02,343.13,347.5,460817.8,345.9565,236309,336.9595,354.2548,319.6642,285.8878,58.5592,343.06,354.02,345.0,383.9,178.92,166.7,102.6
2020-10-16,348.96,350.75,347.1,347.29,406536.82,349.01,197672,337.7915,355.3909,320.1921,285.9499,58.2839,343.06,354.02,345.0,383.9,178.3,167.9,104.2
2020-10-19,348.62,349.33,341.04,342.01,493879.57,344.3395,250705,338.5435,355.5027,321.5843,286.0187,51.7022,338.28,343.06,340.0,383.9,178.39,179.3,109.25
2020-10-20,343.46,346.88,342.64,343.38,461039.88,344.5235,248114,339.1975,355.8406,322.5544,286.0843,53.1796,343.06,354.02,340.0,383.9,179.25,179.0,108.45
2020-10-21,343.32,345.67,342.4,342.73,483349.38,343.777,260661,340.202,355.0553,325.3487,286.1522,52.3612,338.28,343.06,340.0,383.9,180.6,172.7,108.8
2020-10-22,342.96,345.24,340.65,344.61,406403.96,343.348,228659,341.2575,354.0739,328.4411,286.211,54.5403,343.06,354.02,340.0,383.9,178.83,166.8,108.75
2020-10-23,345.93,345.99,343.13,345.78,334115.72,344.761,183530,342.11,353.6883,330.5317,286.2602,55.8924,343.06,354.02,345.0,383.9,178.64,167.2,108.0
2020-10-26,342.13,342.98,335.62,339.39,683001.53,338.825,341020,342.37,353.4479,331.2921,286.3499,47.5702,338.28,343.06,335.0,383.9,178.55,189.9,112.9
2020-10-27,339.75,340.12,337.99,338.22,440686.66,338.983,247188,342.6625,352.9495,332.3755,286.4063,46.2133,338.12,338.28,335.0,383.9,179.02,190.7,110.3
2020-10-28,332.11,332.84,326.13,326.66,914562.57,328.865,469479,342.251,354.2626,330.2394,286.4969,35.4535,323.8,328.63,325.0,383.9,176.13,231.4,123.25
2020-10-29,326.91,333.4,325.09,329.98,627044.86,329.8315,340170,341.898,354.8774,328.9186,286.5639,39.7894,328.63,331.0,325.0,383.9,175.4,206.8,116.8
2020-10-30,328.28,329.69,322.6,326.54,816112.69,325.0015,448518,341.533,355.7499,327.3161,286.6439,37.0149,323.8,328.63,325.0,383.9,176.2,215.8,125.15
2020-11-02,330.2,332.36,327.24,330.2,597483.88,329.6905,358754,341.055,356.0971,326.0129,286.7076,41.6748,328.63,331.0,330.0,383.9,177.91,208.8,124.75
2020-11-03,333.69,338.25,333.17,336.03,642977.94,336.56,327061,341.11,356.0699,326.1501,286.7852,48.2435,331.19,338.12,335.0,383.9,178.92,191.8,118.4
2020-11-04,340.85,347.94,339.59,343.54,866821.72,344.5185,473472,341.249,356.2449,326.2531,286.9052,55.2371,343.06,354.02,340.0,383.9,178.82,166.7,102.4
2020-11-05,349.24,352.19,348.86,350.24,598808.06,350.63,334020,341.572,357.0428,326.1012,286.9976,60.3806,343.06,354.02,350.0,383.9,182.93,162.1,94.5
2020-11-06,349.93,351.51,347.65,350.16,429105.85,349.9755,259788,341.7375,357.4987,325.9763,287.0636,60.2915,343.06,354.02,350.0,383.9,183.19,146.7,94.15
2020-11-09,363.97,364.38,354.06,354.56,1013982.73,360.226,618521,341.844,357.9185,325.7695,287.2298,63.4827,354.02,358.75,350.0,383.9,175.08,141.8,99.9
2020-11-10,353.48,355.18,350.51,354.04,593061.29,353.4985,342828,342.0395,358.6001,325.4789,287.3258,62.84,354.02,358.75,350.0,383.9,175.66,134.9,105.2
2020-11-11,356.4,357.56,355.06,356.67,370302.92,356.286,203760,342.4765,360.0651,324.8879,287.388,64.7821,354.02,358.75,355.0,383.9,174.9,130.6,98.2
2020-11-12,355.58,356.42,351.26,353.21,512614.98,353.4685,272087,342.762,360.8459,324.6781,287.4697,60.3159,343.06,354.02,350.0,383.9,175.96,143.7,99.5
2020-11-13,355.27,358.9,354.71,358.1,429197.83,356.8455,224620,343.3025,362.5069,324.0981,287.5429,64.0845,354.02,358.75,355.0,383.9,177.16,130.5,96.95
2020-11-16,360.98,362.59,359.59,362.57,516348.15,361.1245,254292,344.3305,365.2708,323.3902,287.6365,67.1551,362.03,362.59,360.0,383.9,177.15,126.0,94.75
2020-11-17,359.96,361.92,358.34,360.62,420357.42,360.353,224132,345.1925,367.2926,323.0924,287.7104,64.5619,358.75,362.03,360.0,383.9,176.5,122.5,95.5
2020-11-18,360.9,361.5,356.24,356.28,449222.67,359.4835,227017,345.87,368.4521,323.2879,287.7846,59.0928,354.02,358.75,355.0,383.9,175.49,128.8,97.75
2020-11-19,355.59,358.18,354.15,357.78,380780.01,356.438,194791,346.5285,369.686,323.371,287.8488,60.3432,354.02,358.75,355.0,383.9,175.16,126.0,95.35
2020-11-20,357.48,357.72,355.25,355.33,335024.81,356.673,181773,347.006,370.4738,323.5382,287.9031,57.2643,354.02,358.75,355.0,383.9,175.69,125.1,97.35
2020-11-23,357.28,358.82,354.86,357.46,387284.93,356.9755,195915,347.9095,371.5258,324.2932,287.9679,59.2127,354.02,358.75,355.0,383.9,172.23,123.0,97.3
2020-11-24,360.21,363.81,359.29,363.22,455586.52,362.2535,217135,349.1595,373.234,325.085,288.0501,63.9936,362.59,363.26,360.0,383.9,169.59,119.9,93.25
2020-11-25,363.13,363.16,361.48,362.66,281993.16,362.414,150026,350.9595,373.3611,328.5579,288.1006,63.2177,362.59,363.26,360.0,383.9,169.51,113.0,91.45
2020-11-27,363.83,364.18,362.58,363.67,161650.93,363.5735,80931,352.644,373.495,331.793,288.1299,64.064,363.26,364.82,360.0,383.9,167.79,114.4,89.0
2020-11-30,362.83,363.12,359.17,362.06,491727.28,361.307,250707,354.42,371.844,336.996,288.2169,61.6299,362.03,362.59,360.0,383.9,166.67,111.5,88.5
2020-12-01,365.56,367.68,364.93,366.02,449789.9,366.3975,240949,356.211,370.3657,342.0563,288.3006,65.1384,364.82,371.05,365.0,383.9,170.18,112.9,84.95
2020-12-02,364.81,366.96,364.2,366.79,289513.97,365.933,159240,357.749,369.2304,346.2676,288.3549,65.7933,364.82,371.05,365.0,383.9,171.46,111.9,84.6
2020-12-03,366.67,368.19,365.5,366.69,421595.05,366.97,207042,358.9065,369.0096,348.8034,288.4338,65.6209,364.82,371.05,365.0,383.9,172.81,113.5,84.25
2020-12-04,367.32,369.85,367.22,369.85,319380.71,368.9395,155732,359.887,370.2387,349.5353,288.4958,68.4359,364.82,371.05,365.0,383.9,172.32,110.6,83.2
2020-12-07,369.02,369.62,367.72,369.09,310303.89,368.795,161054,360.8335,370.9127,350.7543,288.5555,67.0147,364.82,371.05,365.0,383.9,174.89,111.2,81.8
2020-12-08,367.69,370.78,367.67,370.17,269690.25,369.4605,133576,361.614,372.0407,351.1873,288.6079,68.0307,364.82,371.05,370.0,383.9,175.5,105.7,81.0
2020-12-09,370.87,371.05,365.95,366.85,498805.49,368.064,249441,362.2545,372.3086,352.2004,288.7008,61.7353,364.82,371.05,365.0,383.9,172.5,111.4,86.45
2020-12-10,365.36,367.86,364.43,366.73,344589.06,366.7255,192249,362.7575,372.649,352.866,288.7647,61.5137,364.82,371.05,365.0,383.9,172.17,112.8,85.5
2020-12-11,364.9,366.58,363.26,366.3,365453.5,365.1685,189569,363.412,372.379,354.445,288.832,60.6734,364.82,371.05,365.0,383.9,172.49,119.4,86.0
2020-12-14,368.62,369.8,364.47,364.66,437356.74,367.038,215580,363.74,372.3797,355.1003,288.9107,57.4499,363.26,364.82,360.0,383.9,171.54,123.6,84.1
2020-12-15,367.4,369.59,365.92,369.59,348812.68,368.1175,181542,364.091,373.0756,355.1064,288.9775,63.6943,364.82,371.05,365.0,383.9,173.94,114.8,81.5
2020-12-16,369.82,371.16,368.86,370.17,330933.62,370.0535,172171,364.5685,373.7767,355.3603,289.0411,64.3571,364.82,371.05,370.0,383.9,174.9,109.1,80.15
2020-12-17,371.94,372.46,371.05,372.24,287860.78,371.86,154699,365.3665,374.3261,356.4069,289.0978,66.6938,371.88,378.23,370.0,383.9,176.74,106.8,78.5
2020-12-18,370.97,371.15,367.02,369.18,540363.9,368.8175,288925,365.9365,374.3254,357.5476,289.2002,60.3908,364.82,371.05,365.0,383.9,176.44,110.2,79.25
2020-12-21,364.97,373.0,362.03,367.86,628639.15,365.8575,336481,366.563,373.4218,359.7042,289.317,57.851,364.82,371.05,365.0,383.9,175.88,122.5,79.75
2020-12-22,368.21,368.34,366.03,367.24,317473.77,367.399,173995,367.052,372.4931,361.6109,289.3753,56.6459,364.82,371.05,365.0,383.9,174.49,119.7,79.05
2020-12-23,368.28,369.62,367.39,367.57,281978.81,368.7545,147737,367.2695,372.4205,362.1185,289.4273,57.1575,364.82,371.05,365.0,383.9,175.65,112.6,80.2
2020-12-24,368.08,369.01,367.45,369.0,151940.33,368.344,83091,367.5865,372.3279,362.8451,289.4558,59.3934,364.82,371.05,365.0,383.9,176.35,107.6,79.15
2020-12-28,371.75,372.59,371.07,372.17,232583.75,371.982,118614,368.0115,372.7961,363.2269,289.5011,63.8921,371.88,378.23,370.0,383.9,175.71,106.9,76.75
2020-12-29,373.81,374.0,370.83,371.46,352657.07,371.9735,177171,368.4815,372.6412,364.3218,289.5692,62.2292,371.05,371.88,370.0,383.9,176.35,112.8,76.55
2020-12-30,372.34,373.1,371.57,371.99,286263.39,372.25,133882,368.78,373.0457,364.5143,289.6247,63.0033,371.88,378.23,370.0,383.9,177.7,107.0,76.55
2020-12-31,371.78,374.66,371.23,373.88,413029.78,372.9605,181242,369.1345,373.836,364.433,289.7065,65.7026,371.88,378.23,370.0,383.9,178.36,106.5,75.9
2021-01-04,375.31,375.45,364.82,368.79,757183.56,368.8285,375942,369.2395,373.8099,364.6691,289.8469,54.2275,364.82,371.05,365.0,383.9,182.33,120.3,79.2
2021-01-05,368.1,372.5,368.05,371.33,403768.79,370.6355,201300,369.3135,373.9682,364.6588,289.924,58.155,371.05,371.88,370.0,383.9,182.87,114.7,77.25
2021-01-06,369.71,376.98,369.12,373.55,743323.39,374.194,357466,369.5365,374.5412,364.5318,290.0695,61.282,371.88,378.23,370.0,383.9,179.9,113.5,80.45
2021-01-07,376.1,379.9,375.91,379.1,448252.14,378.71,224014,369.983,376.4992,363.4668,290.1627,67.7671,378.23,381.49,375.0,383.9,179.48,103.5,74.45
2021-01-08,380.58,381.49,377.1,381.26,478130.82,379.9985,239772,370.7035,378.6945,362.7125,290.2644,69.8814,378.23,381.49,380.0,383.9,173.34,102.1,71.7
2021-01-11,377.87,380.58,377.71,378.69,361155.89,379.041,185222,371.3015,379.7882,362.8148,290.3389,64.4632,378.23,381.49,375.0,383.9,173.0,110.9,74.8
2021-01-12,378.89,379.86,376.36,378.77,363591.16,378.6105,193551,371.925,380.6784,363.1716,290.4138,64.5553,378.23,381.49,375.0,383.9,174.12,105.7,75.1
2021-01-13,378.69,380.86,377.85,379.79,310082.92,379.736,167603,372.6815,381.4078,363.9552,290.4784,65.7737,378.23,381.49,375.0,383.9,173.37,103.2,73.7
2021-01-14,380.59,381.13,378.1,378.46,318545.75,379.8105,163169,373.125,382.0764,364.1736,290.5436,62.7452,378.23,381.49,375.0,383.9,173.28,104.9,74.8
2021-01-15,376.72,377.58,373.7,375.7,487067.92,375.99,257279,373.4015,382.3123,364.4907,290.64,56.891,371.88,378.23,375.0,383.9,171.13,109.0,76.6
2021-01-19,378.34,379.23,376.75,378.65,315000.82,378.3435,169553,373.722,382.8997,364.5443,290.7044,61.0717,378.23,381.49,375.0,383.9,172.58,104.2,73.2
2021-01-20,381.1,384.79,380.69,383.89,359852.69,383.2595,171689,374.4575,384.3882,364.5268,290.7823,67.1633,381.49,383.9,380.0,383.9,175.39,101.3,68.15
2021-01-21,384.49,384.95,383.25,384.24,283456.09,384.296,139325,375.2765,385.5901,364.9629,290.8437,67.5288,383.9,394.17,383.9,404.0,175.28,100.0,66.4
2021-01-22,382.25,384.08,381.83,382.88,293169.67,383.1265,142855,376.0585,386.1861,365.9309,290.9062,64.5234,381.49,383.9,380.0,383.9,173.9,101.9,67.0
2021-01-25,383.67,384.77,378.46,384.39,505343.9,382.527,272262,376.8995,386.86,366.939,291.0156,66.3159,383.9,394.17,383.9,404.0,174.05,108.5,65.15
2021-01-26,385.41,385.85,383.54,383.79,301820.65,384.4275,159601,377.639,387.3364,367.9416,291.0804,64.9124,381.49,383.9,380.0,383.9,173.62,105.5,65.05
2021-01-27,380.22,380.32,372.01,374.41,825221.57,376.1125,425667,377.751,387.2427,368.2593,291.2392,47.8598,371.88,378.23,370.0,383.9,172.52,138.7,70.35
2021-01-28,376.35,381.93,375.89,377.63,563136.38,379.573,307141,378.0595,387.1038,369.0152,291.3514,52.4753,371.88,378.23,375.0,383.9,172.68,134.4,69.25
2021-01-29,375.61,376.67,368.27,370.07,890359.47,371.9595,450339,377.9635,387.2995,368.6275,291.5126,42.8783,364.82,371.05,370.0,383.9,172.61,146.4,73.55
2021-02-01,373.72,377.34,371.42,376.23,475883.43,375.107,248765,378.081,387.2664,368.8956,291.6053,50.7776,371.88,378.23,375.0,383.9,174.23,134.4,68.05
2021-02-02,379.61,383.22,379.6,381.55,428277.52,382.078,206927,378.719,386.9583,370.4797,291.6938,56.387,381.49,383.9,380.0,383.9,172.11,117.2,64.85
2021-02-03,382.44,383.7,380.48,381.85,342899.48,382.457,174054,379.245,386.849,371.641,291.7647,56.6868,381.49,383.9,380.0,383.9,171.85,108.3,65.5
2021-02-04,382.96,386.24,382.78,386.19,292674.23,384.631,142756,379.877,387.5831,372.1709,291.8281,60.8761,383.9,394.17,383.9,404.0,168.15,101.2,63.2
2021-02-05,388.21,388.47,386.48,387.71,283825.84,387.5715,135821,380.3075,388.7213,371.8937,291.8905,62.2532,383.9,394.17,383.9,404.0,169.81,100.5,62.55
2021-02-08,389.27,390.54,388.35,390.51,253456.07,389.363,123711,380.77,390.287,371.253,291.9477,64.7168,383.9,394.17,383.9,404.0,171.52,99.8,61.3
2021-02-09,389.61,390.89,389.17,390.25,246433.67,390.255,124628,381.348,391.6604,371.0356,292.0032,64.2971,383.9,394.17,383.9,404.0,172.08,100.1,61.35
2021-02-10,392.12,392.28,387.5,390.08,423690.88,389.8455,218221,381.9135,392.8216,371.0054,292.0982,64.0049,383.9,394.17,383.9,404.0,172.71,102.5,61.75
2021-02-11,391.25,391.69,388.1,390.71,311075.99,390.1195,162280,382.4595,393.9647,370.9543,292.1683,64.6462,383.9,394.17,383.9,404.0,171.21,99.1,60.75
2021-02-12,389.85,392.9,389.77,392.64,301076.46,391.492,146479,383.1685,395.3294,371.0076,292.2374,66.6089,383.9,394.17,383.9,404.0,170.69,94.2,59.8
2021-02-16,393.97,394.17,391.53,392.3,353938.84,392.9415,185017,383.9985,396.2726,371.7244,292.3182,65.9147,383.9,394.17,383.9,404.0,168.24,95.6,60.2
2021-02-17,390.42,392.66,389.33,392.39,365623.09,391.0795,188846,384.6855,397.2205,372.1505,292.4016,66.0156,383.9,394.17,383.9,404.0,166.33,92.4,61.1
2021-02-18,389.57,391.52,387.74,390.72,424767.11,389.778,197388,385.027,397.8261,372.2279,292.4967,62.3262,383.9,394.17,383.9,404.0,166.32,93.5,61.9
2021-02-19,392.07,392.38,389.55,390.03,441281.89,390.8455,202673,385.3165,398.292,372.341,292.5947,60.8139,383.9,394.17,383.9,404.0,167.01,88.1,62.7
2021-02-22,387.06,389.62,386.74,387.03,441530.72,387.8525,205685,385.524,398.4697,372.5783,292.6895,54.6097,383.9,394.17,383.9,404.0,169.51,93.6,67.6
2021-02-23,384.65,388.95,380.2,387.5,819351.34,384.7975,420884,385.6795,398.6417,372.7173,292.8657,55.3777,383.9,394.17,383.9,404.0,169.12,87.9,68.15
2021-02-24,386.33,392.23,385.27,391.77,529991.63,389.504,293962,386.0785,399.2727,372.8843,292.9845,61.716,383.9,394.17,383.9,404.0,169.0,82.8,66.45
2021-02-25,390.41,391.88,380.77,382.33,1178692.81,385.744,702447,386.4745,398.6826,374.2664,293.2225,46.1194,381.49,383.9,380.0,383.9,165.82,102.3,73.5
2021-02-26,384.4,385.58,378.23,380.36,1106058.54,382.425,652973,386.611,398.4768,374.7452,293.4398,43.6408,378.23,381.49,380.0,383.9,161.81,95.4,72.4
2021-03-01,385.59,390.92,385.54,389.58,751167.75,388.631,362122,387.5865,396.7534,378.4196,293.6024,55.6532,383.9,394.17,383.9,404.0,161.53,85.2,65.95
2021-03-02,389.82,390.07,386.0,386.54,560893.41,388.298,319911,388.102,395.6779,380.5261,293.7195,51.7376,383.9,394.17,383.9,404.0,162.41,86.1,69.1
2021-03-03,385.79,386.83,381.31,381.42,920848.4,384.153,551763,388.0955,395.6941,380.4969,293.9007,45.8825,378.23,381.49,380.0,383.9,160.62,91.6,75.1
2021-03-04,381.22,384.0,371.88,376.7,1439694.45,378.1695,897952,387.838,396.5353,379.1407,294.1672,41.2481,371.88,378.23,375.0,383.9,159.04,97.5,78.8
2021-03-05,380.42,384.76,372.64,383.63,1038508.87,378.9805,625329,387.71,396.5743,378.8457,294.3745,49.339,381.49,383.9,380.0,383.9,159.14,87.2,75.2
2021-03-08,384.66,387.68,381.42,381.72,936317.75,385.142,617684,387.4105,396.6513,378.1697,294.5566,47.4014,381.49,383.9,380.0,383.9,157.49,89.2,81.6
2021-03-09,385.85,389.91,385.31,387.17,755278.42,388.1235,409127,387.2435,396.3743,378.1127,294.712,53.0652,383.9,394.17,383.9,404.0,160.84,84.0,71.95
2021-03-10,389.67,391.4,388.17,389.58,819704.22,389.8735,504903,387.21,396.3013,378.1187,294.8845,55.3545,383.9,394.17,383.9,404.0,161.66,82.5,72.5
2021-03-11,392.23,395.65,391.74,393.53,584180.46,393.968,307075,387.3825,396.8098,377.9552,295.0122,58.8936,383.9,394.17,383.9,404.0,161.52,79.0,67.45
2021-03-12,392.08,394.21,391.2,394.06,428212.91,392.656,242870,387.55,397.3206,377.7794,295.1061,59.3591,383.9,394.17,383.9,404.0,161.49,77.4,69.1
2021-03-15,394.37,396.69,392.03,396.41,507040.03,394.359,287130,387.7385,398.0264,377.4506,295.2197,61.4441,394.17,398.12,383.9,404.0,162.2,70.6,66.9
2021-03-16,397.07,397.83,395.08,395.91,549888.96,396.6125,304083,387.919,398.6383,377.1997,295.3419,60.7302,394.17,398.12,383.9,404.0,162.35,70.6,65.8
2021-03-17,394.54,398.12,393.3,397.26,633561.94,395.5435,385221,388.1625,399.4815,376.8435,295.4843,62.0135,394.17,398.12,383.9,404.0,163.51,65.8,65.0
2021-03-18,394.47,396.72,390.75,391.48,737425.34,393.823,418484,388.2005,399.5586,376.8424,295.6402,53.8931,383.9,394.17,383.9,404.0,162.56,71.4,70.95
2021-03-19,389.91,391.57,387.15,389.48,677896.37,389.8075,394105,388.173,399.5159,376.8301,295.78,51.3857,383.9,394.17,383.9,404.0,163.24,67.2,70.05
2021-03-22,390.03,394.07,389.97,392.59,441761.14,392.339,250017,388.451,399.9398,376.9622,295.8739,54.8996,383.9,394.17,383.9,404.0,163.0,60.5,66.25
2021-03-23,391.9,393.46,388.66,389.5,640764.09,391.225,338260,388.551,400.0398,377.0622,296.0055,50.9584,383.9,394.17,383.9,404.0,161.81,65.0,67.15
2021-03-24,390.98,392.75,387.49,387.52,684504.36,390.4665,395304,388.3385,399.7381,376.9389,296.1427,48.5532,383.9,394.17,383.9,404.0,162.37,65.6,70.5
2021-03-25,385.99,390.55,383.9,389.7,836188.89,387.2175,475412,388.707,399.7776,377.6364,296.3137,51.2798,383.9,394.17,383.9,404.0,161.78,62.8,70.85
2021-03-26,390.93,396.41,390.29,395.98,736976.5,392.473,402205,389.488,400.2937,378.6823,296.474,58.1593,394.17,398.12,383.9,404.0,162.24,58.9,67.65
2021-03-29,394.4,396.75,392.81,395.78,714464.82,394.979,433931,389.798,400.9468,378.6492,296.6286,57.879,394.17,398.12,383.9,404.0,160.31,61.1,67.75
2021-03-30,394.41,395.45,393.02,394.73,540725.39,394.2545,294789,390.2075,401.4488,378.9662,296.744,56.3437,394.17,398.12,383.9,404.0,157.57,57.1,68.75
2021-03-31,395.33,398.0,395.31,396.33,668124.32,396.937,335082,390.953,401.7325,380.1735,296.8886,58.1648,394.17,398.12,383.9,404.0,159.96,56.5,65.6
2021-04-01,398.4,400.67,398.18,400.61,482888.2,399.396,249876,392.1485,401.556,382.741,296.9973,62.6528,398.12,404.0,383.9,404.0,161.98,53.9,62.2
2021-04-05,403.49,406.94,403.38,406.36,580434.64,405.7935,282700,393.285,403.7356,382.8344,297.135,67.6706,405.33,410.64,405.33,410.64,161.92,51.4,58.55
2021-04-06,405.77,407.24,405.4,406.12,425620.18,406.415,211346,394.505,404.9673,384.0427,297.2355,67.2643,405.33,410.64,405.33,410.64,163.22,52.0,58.7
2021-04-07,405.94,406.96,405.45,406.59,400265.7,406.3155,204223,395.476,406.6177,384.3343,297.3302,67.6736,405.33,410.64,405.33,410.64,162.76,49.9,58.2
2021-04-08,407.93,408.58,406.93,408.52,368619.73,407.973,186324,396.423,408.5732,384.2728,297.4188,69.3672,405.33,410.64,405.33,410.64,164.51,48.6,56.35
2021-04-09,408.4,411.67,408.26,411.49,440856.45,409.81,207135,397.321,411.0371,383.6049,297.5275,71.8143,410.64,414.7,410.64,414.7,163.27,48.5,55.35
2021-04-12,410.85,411.93,410.2,411.64,406172.14,411.112,208049,398.2,413.1639,383.2361,297.6275,71.9363,410.64,414.7,410.64,414.7,162.28,47.7,55.6
2021-04-13,411.53,413.53,411.12,412.86,423614.0,412.3315,201215,399.0225,415.2569,382.7881,297.7328,72.9609,410.64,414.7,410.64,414.7,163.43,46.9,53.6
2021-04-14,412.85,413.96,410.87,411.45,468252.55,412.335,254753,399.7995,416.8316,382.7674,297.8475,69.7895,410.64,414.7,410.64,414.7,162.72,48.4,55.55
2021-04-15,413.74,416.16,413.69,415.87,455934.44,415.07,240405,400.73,419.0873,382.3727,297.9633,73.6553,414.7,417.91,414.7,417.91,165.35,46.1,52.95
2021-04-16,417.25,417.91,415.73,417.26,480770.69,416.978,234809,402.019,421.1992,382.8388,298.0867,74.7496,414.7,417.91,414.7,417.91,166.35,44.8,52.8
2021-04-19,416.26,416.74,413.79,415.21,535993.17,415.0155,289766,403.3055,422.4004,384.2106,298.2215,70.1234,414.7,417.91,414.7,417.91,165.89,47.4,54.3
2021-04-20,413.91,414.68,410.59,412.17,533874.4,412.29,302439,404.2845,423.087,385.482,298.352,63.8161,410.64,414.7,410.64,414.7,166.48,48.8,55.45
2021-04-21,411.51,416.29,411.36,416.07,480679.6,414.4935,232908,405.613,423.7937,387.4323,298.4732,67.8156,414.7,417.91,414.7,417.91,168.13,45.1,54.0
2021-04-22,415.88,416.78,411.13,412.27,748513.89,413.743,413404,406.8505,423.2152,390.4858,298.6555,60.7676,410.64,414.7,410.64,414.7,167.04,49.3,55.95
2021-04-23,412.87,418.25,412.79,416.74,470624.44,416.2395,239969,408.2025,423.0761,393.3289,298.7743,65.3319,414.7,417.91,414.7,417.91,166.4,46.4,53.85
2021-04-26,417.44,418.22,416.97,417.61,334568.58,417.677,182516,409.284,423.5797,394.9883,298.8592,66.1572,414.7,417.91,414.7,417.91,166.84,45.7,52.75
2021-04-27,417.93,418.14,416.3,417.52,314491.79,417.393,179909,410.371,423.6652,397.0768,298.9388,65.9822,414.7,417.91,414.7,417.91,166.42,44.5,53.45
2021-04-28,417.81,419.01,416.9,417.4,382881.96,417.795,216302,411.5045,423.0175,399.9915,299.0356,65.7325,414.7,417.91,414.7,417.91,166.91,44.2,54.05
2021-04-29,420.32,420.72,416.44,420.06,578345.68,418.979,316755,412.691,422.4637,402.9183,299.1847,68.5712,418.25,420.76,418.25,420.76,166.22,43.7,53.4
2021-04-30,417.64,418.54,416.34,417.3,587896.2,417.283,317333,413.5255,421.7582,405.2928,299.3324,62.7617,414.7,417.91,414.7,417.91,165.66,46.3,54.45
2021-05-03,419.43,419.84,417.66,418.2,428068.63,418.714,245831,414.1175,421.8942,406.3408,299.4405,63.8376,417.91,418.25,417.91,418.25,167.81,43.9,55.3
2021-05-04,416.07,416.6,411.67,415.62,737867.19,413.8365,418327,414.5925,421.4652,407.7198,299.6225,58.6099,414.7,417.91,414.7,417.91,166.58,46.4,58.3
2021-05-05,417.38,417.63,414.94,415.75,454902.9,416.365,260848,415.0505,420.869,409.232,299.7345,58.793,414.7,417.91,414.7,417.91,167.27,44.7,58.9
2021-05-06,415.82,419.21,413.67,419.07,584466.78,416.529,339782,415.578,420.8167,410.3393,299.8822,63.263,418.25,420.76,418.25,420.76,170.06,44.2,57.6
2021-05-07,419.91,422.82,419.16,422.12,478872.85,421.888,279971,416.1095,421.7248,410.4942,300.006,66.8234,421.97,422.72,421.97,422.72,171.59,40.6,56.15
2021-05-10,422.5,422.74,417.81,417.94,608047.58,420.4495,331876,416.4245,421.698,411.151,300.1575,58.461,417.91,418.25,417.91,418.25,172.11,43.2,60.4
2021-05-11,413.1,415.27,410.06,414.21,920190.14,413.2695,547586,416.492,421.6136,411.3704,300.3788,52.1852,410.64,414.7,410.64,414.7,172.14,47.8,60.6
2021-05-12,411.23,412.59,404.0,405.41,976601.32,407.925,568673,416.19,422.9238,409.4562,300.5946,41.0021,405.33,410.64,405.33,410.64,170.43,60.6,65.3
2021-05-13,407.05,412.35,407.02,410.28,864886.25,410.4005,499124,415.9105,423.1214,408.6996,300.7938,47.6837,405.33,410.64,405.33,410.64,171.13,51.8,63.85
