date,open,high,low,close,volume,average,barCount,GLD,UVXY,SQQQ,CVX,RIO,NUE,LWAY,TSN,NTR,ADM,HYG,SRLN,JNK,EWH,GBTC,USO,DIA,QQQ,IWM,IEF,SIVR,FXB,FXE,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres
2018-07-23,279.45,280.43,279.06,280.2,340261.17,279.8725,147167,116.0,472.5,1252.0,121.33,53.8,66.72,3.77,63.56,51.91,47.23,85.59,47.13,107.1407,24.39,11.58,112.72,250.26,179.56,168.69,101.72,14.98,127.13,112.15,275.939,284.0589,267.8191,274.9223,59.7246,279.16,280.4,279.16,280.4
2018-07-24,281.79,282.56,280.63,281.61,466779.5,281.645,195549,116.04,461.0,1236.0,123.85,55.88,67.82,3.71,63.1,52.5,47.3,85.77,47.15,107.3507,24.69,12.26,113.84,252.21,180.3,166.89,101.79,15.08,127.57,112.08,276.4695,284.6157,268.3233,275.0698,63.288,281.31,281.87,281.31,281.87
2018-07-25,281.33,284.37,281.28,284.01,508550.68,282.736,202163,116.68,457.0,1184.0,124.9,56.31,67.98,3.75,62.62,52.96,47.24,85.93,47.17,107.5308,24.95,11.88,115.36,254.02,182.82,167.5,101.72,15.19,128.02,112.5,277.09,285.5428,268.6372,275.2796,68.4112,283.47,284.37,283.47,284.37
2018-07-26,283.21,284.11,283.09,283.34,383194.72,283.482,176602,115.77,459.5,1236.0,123.95,55.09,67.56,3.75,63.71,53.74,47.71,85.94,47.18,107.5908,24.69,12.1,115.76,255.12,180.05,168.4,101.61,14.99,127.15,111.67,277.7895,285.8718,269.7072,275.4197,65.6566,282.39,283.47,282.39,283.47
2018-07-27,283.71,283.82,280.38,281.42,578595.71,281.755,258839,115.83,478.5,1288.0,125.97,55.06,67.61,3.75,63.56,53.78,47.61,85.91,47.16,107.5308,24.61,11.95,114.56,254.26,177.62,165.26,101.77,15.08,127.18,111.8,278.316,285.8877,270.7443,275.5731,58.3997,281.31,281.87,281.31,281.87
2018-07-30,281.49,281.69,279.36,279.95,469489.95,280.258,194540,115.65,499.0,1343.0,127.83,54.84,67.21,3.7,58.72,53.24,47.35,85.94,47.21,107.6208,24.65,11.11,116.32,252.87,175.11,164.2,101.64,15.08,127.45,112.21,278.7495,285.6206,271.8784,275.6621,53.5221,279.16,280.4,279.16,280.4
2018-07-31,280.81,282.02,280.38,281.33,486398.13,281.2235,211404,115.99,478.5,1318.0,126.27,55.5,66.93,3.72,57.65,54.21,48.26,86.12,47.25,107.8308,24.76,10.42,114.24,254.17,176.45,165.87,101.78,15.12,127.33,112.1,279.223,285.3998,273.0462,275.7789,57.141,281.31,281.87,281.31,281.87
2018-08-01,281.56,282.13,280.13,280.86,406275.57,281.121,185799,115.14,470.5,1299.0,125.39,53.79,65.69,3.7,57.6,54.38,48.11,85.83,47.06,107.4407,24.35,10.1,112.72,253.11,177.12,165.76,101.34,14.99,127.32,111.83,279.721,284.6039,274.8381,275.865,55.5545,280.4,281.15,280.4,281.15
2018-08-02,279.38,282.58,279.16,282.39,424911.32,281.3385,183142,114.52,464.0,1247.0,123.76,51.85,64.54,3.6,57.55,57.68,49.34,85.88,47.03,107.4707,23.98,10.35,114.88,253.1,179.53,166.97,101.46,14.91,126.32,111.13,280.185,284.1429,276.2271,275.9785,59.497,282.39,283.47,282.39,283.47
2018-08-03,282.53,283.65,282.33,283.6,344825.09,283.1165,151800,114.92,453.0,1236.0,124.05,52.7,64.47,3.61,57.75,57.75,49.95,85.95,47.07,107.6208,23.96,10.15,114.16,254.39,180.08,166.39,101.72,15.02,126.17,110.95,280.594,284.17,277.018,276.0847,62.342,283.47,284.37,283.47,284.37
2018-08-06,283.56,284.99,283.2,284.64,298993.55,284.3715,118466,114.33,428.0,1213.0,124.3,51.34,64.01,3.61,59.64,57.46,50.06,86.11,47.07,107.6808,24.07,9.97,114.48,254.85,181.14,167.32,101.77,14.9,125.55,110.78,280.931,284.6934,277.1686,276.1867,64.641,284.37,284.82,284.37,284.82
2018-08-07,285.39,286.01,285.24,285.58,324554.2,285.672,129601,114.59,414.5,1201.0,125.18,51.51,64.54,3.62,59.88,56.62,50.25,86.15,47.05,107.8008,24.5,10.13,114.88,256.12,181.8,167.72,101.56,14.96,125.56,111.18,281.265,285.4132,277.1168,276.3068,66.6243,285.54,286.7,285.54,286.7
2018-08-08,285.39,285.91,284.94,285.46,290110.57,285.5115,111985,114.91,404.5,1199.0,123.88,51.97,64.44,3.61,59.55,56.87,49.97,86.1,47.09,107.8008,24.53,9.73,111.2,255.62,182.02,167.57,101.65,15.0,125.03,111.34,281.695,285.7083,277.6817,276.4103,66.1145,285.43,285.54,285.43,285.54
2018-08-09,285.53,285.97,284.91,285.07,243388.09,285.511,103316,114.74,413.0,1200.0,122.53,50.34,63.41,3.79,59.7,58.05,50.24,86.04,47.05,107.6208,24.62,9.74,111.04,255.16,181.91,168.0,101.93,15.02,124.46,110.54,281.98,286.1005,277.8595,276.4916,64.3899,284.82,285.43,284.82,285.43
2018-08-10,283.45,284.06,282.36,283.16,566632.61,283.3,229027,114.69,443.0,1227.0,123.34,49.53,63.45,3.62,60.18,57.06,49.87,85.89,47.1,107.4407,24.27,9.6,112.64,253.3,180.52,167.53,102.37,14.92,123.855,109.3,282.1585,286.1569,278.1601,276.6342,56.603,282.39,283.47,282.39,283.47
2018-08-13,283.47,284.16,281.77,282.1,492477.24,282.7745,210686,112.96,482.5,1231.0,122.44,49.48,63.16,3.6,59.88,56.02,49.32,85.83,47.13,107.4107,24.13,9.41,112.08,252.04,180.32,166.55,102.34,14.58,123.72,109.24,282.2965,286.081,278.512,276.734,52.7876,281.87,282.39,281.87,282.39
2018-08-14,282.92,284.17,282.05,283.9,329064.36,283.637,147445,113.07,446.0,1210.0,122.58,49.03,63.56,3.6,59.58,56.35,49.94,85.98,47.16,107.5608,24.19,9.2,111.92,253.21,181.45,168.2,102.24,14.67,123.32,108.76,282.468,286.2166,278.7194,276.8204,57.9687,283.47,284.37,283.47,284.37
2018-08-15,282.38,282.54,280.16,281.78,763801.9,281.2165,349556,111.19,488.0,1252.0,117.94,47.43,61.11,3.6,60.0,54.99,49.44,85.83,47.15,107.3207,23.65,9.64,108.08,251.76,179.23,166.09,102.49,14.045,123.17,108.75,282.504,286.2114,278.7966,276.9553,50.8858,281.31,281.87,281.31,281.87
2018-08-16,283.4,285.04,283.36,284.06,482051.21,284.1815,201413,111.1,449.0,1243.0,117.66,47.56,61.76,3.6,60.96,54.99,50.15,85.94,47.16,107.5008,23.75,9.1,109.04,255.94,179.82,167.63,102.46,14.26,123.37,109.01,282.707,286.2862,279.1278,277.0753,56.9745,283.47,284.37,283.47,284.37
2018-08-17,283.83,285.57,283.37,285.06,436177.18,284.5735,190181,112.13,431.0,1241.0,117.8,48.26,62.38,3.69,62.4,55.96,50.55,86.04,47.17,107.5908,23.92,8.87,109.52,256.51,179.86,168.35,102.5,14.42,123.69,109.68,282.976,286.4105,279.5415,277.1954,59.3546,284.82,285.43,284.82,285.43
2018-08-20,285.57,285.97,285.06,285.67,278785.2,285.6035,118891,112.69,418.5,1244.0,117.75,48.2,62.55,3.73,63.4,55.53,50.77,86.08,47.19,107.6808,23.98,8.76,110.08,257.43,179.7,168.82,102.82,14.37,124.07,109.97,283.2495,286.6269,279.8721,277.2761,60.7798,285.54,286.7,285.54,286.7
2018-08-21,286.24,287.31,286.1,286.34,477053.58,286.7105,187073,113.02,432.5,1231.0,117.94,47.82,63.8,3.71,62.91,54.96,50.74,86.21,47.18,107.8908,24.07,8.87,110.64,258.07,180.36,170.76,102.68,14.36,125.2,110.87,283.486,287.0294,279.9426,277.4215,62.3417,285.54,286.7,285.54,286.7
2018-08-22,285.88,286.76,285.57,286.17,326022.24,286.261,142394,113.27,424.5,1217.0,118.92,48.28,63.79,3.7,62.5,55.04,50.5,86.24,47.19,107.9208,24.15,8.93,114.16,257.18,181.06,171.18,102.87,14.36,125.38,111.24,283.594,287.3216,279.8664,277.5163,61.6706,285.54,286.7,285.54,286.7
2018-08-23,285.97,286.94,285.43,285.79,357325.21,286.0075,152861,112.2,420.0,1223.0,118.1,47.27,62.02,3.7,62.6,55.03,50.51,86.23,47.17,107.8608,23.85,8.82,114.16,256.49,180.8,170.66,102.86,14.11,124.32,110.59,283.7165,287.5618,279.8712,277.6135,60.1129,285.54,286.7,285.54,286.7
2018-08-24,286.44,287.67,286.38,287.51,409440.48,287.214,170443,114.16,416.0,1189.0,119.01,48.29,62.52,3.76,63.12,55.24,50.7,86.38,47.21,108.0408,23.95,9.18,115.44,257.85,182.48,171.59,102.89,14.42,124.65,111.42,284.021,288.0508,279.9912,277.7449,64.4856,287.3,288.66,287.3,288.66
2018-08-27,288.86,289.9,288.68,289.78,368046.58,289.4855,160658,114.59,418.0,1154.0,120.35,48.75,63.71,3.75,62.84,56.2,50.78,86.41,47.24,108.1008,24.31,9.34,116.0,260.58,184.34,171.84,102.66,14.49,125.08,111.95,284.5125,288.8243,280.2007,277.8868,69.2732,289.21,290.34,289.21,290.34
2018-08-28,290.3,290.42,289.4,289.92,313690.13,289.893,131529,113.68,418.0,1149.0,119.86,48.76,63.83,3.76,62.46,56.4,50.45,86.37,47.24,108.1008,24.23,9.86,115.44,260.64,184.61,172.0,102.43,14.32,124.84,112.03,284.942,289.5978,280.2862,278.0066,69.5459,289.21,290.34,289.21,290.34
2018-08-29,290.16,291.74,289.88,291.48,390149.35,291.168,157872,114.2,417.5,1108.0,120.22,48.99,64.09,3.85,63.07,57.51,50.4,86.32,47.24,108.0408,24.6,9.49,117.28,261.33,186.74,172.5,102.4,14.36,126.39,112.14,285.473,290.5489,280.3971,278.1713,72.4768,290.34,291.74,290.34,291.74
2018-08-30,290.94,291.36,289.63,290.3,462198.27,290.624,206459,113.64,431.0,1115.0,119.81,48.25,62.79,3.51,62.55,57.05,50.38,86.25,47.25,107.9208,24.11,9.13,118.0,260.01,186.41,172.36,102.59,14.17,126.3,111.88,285.8685,291.1504,280.5866,278.3445,67.2079,289.21,290.34,289.21,290.34
2018-08-31,289.84,290.81,289.29,290.31,415629.25,289.9945,185290,113.51,420.5,1111.0,118.46,48.03,62.5,3.6,62.81,56.63,50.4,86.36,47.26,108.0108,24.15,9.5,117.68,259.85,186.65,173.02,102.61,14.12,125.72,111.21,286.204,291.7144,280.6936,278.4962,67.2296,289.21,290.34,289.21,290.34
2018-09-04,289.84,290.21,288.68,289.84,437562.51,289.475,188972,112.93,424.5,1126.0,118.87,46.59,62.21,3.58,62.75,55.35,50.08,85.81,47.07,107.4107,24.14,9.5,116.64,259.73,185.85,172.25,102.17,13.78,124.73,110.99,286.464,292.1428,280.7852,278.6456,65.0466,289.21,290.34,289.21,290.34
2018-09-05,289.41,289.64,287.89,289.03,494273.84,288.8075,229449,113.32,429.0,1171.0,118.92,46.77,63.63,3.33,62.5,54.81,49.83,85.72,47.09,107.2907,23.53,8.85,115.92,259.92,183.45,171.79,102.16,13.82,125.23,111.45,286.6365,292.4063,280.8667,278.7978,61.3495,288.66,289.21,288.66,289.21
2018-09-06,289.15,289.49,287.0,288.16,507794.33,288.05,230805,113.54,448.5,1201.0,115.23,46.59,63.31,3.55,63.08,54.74,49.41,85.79,47.08,107.2907,23.3,8.58,114.4,260.29,181.81,170.63,102.37,13.79,125.41,111.37,286.7715,292.5512,280.9918,278.9367,57.5648,287.3,288.66,287.3,288.66
2018-09-07,286.99,288.7,286.71,287.6,510862.27,287.617,245344,113.23,460.5,1213.0,114.6,46.27,63.24,3.32,63.27,54.82,49.31,85.7,47.07,107.2907,23.04,8.34,114.24,259.54,181.11,170.54,101.91,13.79,125.38,110.73,286.898,292.6337,281.1623,279.0641,55.2042,287.3,288.66,287.3,288.66
2018-09-10,288.76,289.04,287.88,288.1,323574.18,288.3125,156972,113.15,441.0,1203.0,114.48,46.44,62.44,3.2,63.39,55.3,49.7,85.87,47.11,107.5008,22.87,8.23,113.68,258.94,181.72,170.75,101.97,13.78,126.4,111.1,287.145,292.6358,281.6542,279.1475,56.9035,287.3,288.66,287.3,288.66
2018-09-11,287.37,289.55,286.97,289.05,363243.36,288.692,164359,113.22,420.5,1176.0,115.02,46.28,62.7,3.29,63.53,55.97,49.75,85.89,47.17,107.5308,22.82,8.14,116.8,260.03,183.12,171.03,101.6,13.74,126.27,111.05,287.4925,292.5226,282.4624,279.249,60.0078,288.66,289.21,288.66,289.21
2018-09-12,289.06,289.8,288.23,289.12,463007.46,289.022,208791,114.17,413.0,1187.0,115.79,47.09,63.56,3.05,63.72,56.27,49.89,86.09,47.17,107.7708,23.17,8.24,118.24,260.25,182.58,170.62,101.72,13.88,126.58,111.39,287.7535,292.547,282.96,279.3764,60.2351,288.66,289.21,288.66,289.21
2018-09-13,290.32,291.04,289.99,290.83,384313.2,290.5875,177344,113.76,394.5,1152.0,116.3,47.23,63.5,2.9,63.5,56.45,50.0,86.25,47.17,107.9508,23.57,8.69,115.92,261.78,184.53,170.66,101.71,13.81,127.17,111.98,288.206,292.3188,284.0932,279.4977,65.4073,290.34,291.74,290.34,291.74
2018-09-14,291.06,291.27,290.0,290.88,369681.52,290.757,170087,113.02,383.0,1160.0,117.38,47.45,62.58,2.85,63.4,55.97,50.04,86.33,47.18,108.0708,23.6,8.55,116.0,261.89,184.0,171.38,101.52,13.7,126.73,111.37,288.547,292.3473,284.7467,279.6125,65.5484,290.34,291.74,290.34,291.74
2018-09-17,290.82,290.86,289.03,289.34,435821.61,289.825,190865,113.61,79.9,1211.0,117.51,47.54,63.05,3.21,63.06,57.84,49.78,86.27,47.22,107.9508,23.51,8.04,115.76,260.98,181.34,169.56,101.54,13.8,127.69,111.93,288.761,292.2183,285.3037,279.7269,57.7367,289.21,290.34,289.21,290.34
2018-09-18,289.57,291.58,289.55,290.91,385735.21,290.8885,175057,113.44,398.0,1180.0,118.13,48.34,64.27,3.22,62.37,58.41,49.62,86.26,47.23,107.9508,23.82,8.1,117.52,262.91,182.84,170.27,101.12,13.78,127.52,111.79,289.023,292.2927,285.7533,279.842,62.6267,290.34,291.74,290.34,291.74
2018-09-19,290.97,291.69,290.82,291.22,345859.43,291.255,164101,113.88,376.3,1184.0,119.51,49.28,64.84,3.09,61.56,58.62,49.94,86.1,47.22,107.7408,23.97,8.17,119.52,264.42,182.7,169.65,100.945,13.85,127.49,111.83,289.267,292.4259,286.1081,279.9461,63.5241,290.34,291.74,290.34,291.74
2018-09-20,292.64,293.94,292.51,293.58,538490.38,293.3265,228904,114.27,367.6,1145.0,119.42,51.15,64.41,3.24,62.31,57.82,50.33,86.22,47.27,107.8908,24.02,8.09,118.4,267.04,184.72,171.22,100.96,13.93,128.72,112.81,289.6375,292.9889,286.2861,280.1376,69.5238,292.24,293.62,292.24,293.62
2018-09-21,293.09,293.22,291.81,291.99,457364.52,292.5095,197003,113.49,368.4,1165.0,121.13,51.58,64.38,3.11,61.24,57.28,50.32,86.24,47.28,107.9508,24.23,8.85,119.68,267.12,183.71,170.4,101.0,13.9,126.88,112.54,289.9475,292.9464,286.9486,280.2773,62.1113,291.74,292.24,291.74,292.24
2018-09-24,291.34,291.5,290.37,291.02,375795.1,290.972,174827,113.47,368.2,1155.0,122.62,51.48,63.69,2.99,60.99,56.89,49.62,86.2,47.3,107.8308,23.93,8.32,122.0,265.42,183.89,169.77,100.89,13.89,127.19,112.49,290.123,292.9358,287.3102,280.3803,58.0454,290.34,291.74,290.34,291.74
2018-09-25,291.53,291.65,290.48,290.75,301339.09,290.989,138535,113.65,372.9,1150.0,123.37,52.21,64.66,3.02,60.53,57.71,49.64,86.13,47.32,107.8608,24.01,8.05,122.16,264.73,184.14,170.03,100.79,14.07,127.87,112.7,290.1715,292.9924,287.3506,280.4594,56.9283,290.34,291.74,290.34,291.74
2018-09-26,290.92,292.24,289.41,289.88,535347.48,290.8685,228407,113.05,379.0,1143.0,121.95,51.53,63.29,2.87,59.76,57.52,49.35,86.22,47.35,107.8908,24.09,8.03,120.88,263.78,184.27,168.03,101.12,13.98,127.7,112.49,290.1695,292.9912,287.3478,280.5855,53.3645,289.21,290.34,289.21,290.34
2018-09-27,290.44,291.91,290.1,290.69,420552.83,291.006,180562,112.05,368.1,1113.0,122.47,51.33,63.07,2.85,59.79,57.25,49.45,86.38,47.36,108.1008,24.14,8.08,122.08,264.25,185.83,168.04,101.12,13.89,126.9,111.58,290.13,292.8988,287.3612,280.6905,56.1188,290.34,291.74,290.34,291.74
2018-09-28,289.99,291.28,289.95,290.72,493874.77,290.61,210929,112.76,368.0,1114.0,122.28,51.02,63.45,2.66,59.53,57.7,50.27,86.44,47.35,108.1608,23.92,7.94,124.16,264.4,185.79,168.55,101.17,14.22,126.42,111.16,290.151,292.931,287.371,280.8116,56.2219,290.34,291.74,290.34,291.74
2018-10-01,292.13,292.93,290.98,291.73,456840.23,292.044,195503,112.57,361.2,1108.0,124.39,50.96,64.3,2.93,58.85,58.39,50.11,86.3,47.21,107.9808,24.05,7.73,127.6,266.73,186.17,166.33,100.71,14.11,126.5,110.88,290.222,293.0859,287.3581,280.9321,59.6593,290.34,291.74,290.34,291.74
2018-10-02,291.56,292.36,291.14,291.56,360437.33,291.7355,166553,113.87,362.3,1114.0,124.74,51.19,65.3,2.78,59.03,58.28,50.41,86.23,47.21,107.8308,23.48,7.4,126.96,267.57,185.75,164.53,100.97,14.27,125.95,110.62,290.308,293.2237,287.3923,281.0238,58.8221,290.34,291.74,290.34,291.74
2018-10-03,292.72,293.21,291.32,291.72,448556.04,292.323,195612,113.42,357.2,1113.0,125.31,51.3,65.39,2.75,59.13,58.04,50.45,86.0,47.2,107.6508,23.35,7.36,128.64,267.95,185.95,165.97,100.22,14.24,125.9,110.26,290.4425,293.3581,287.5269,281.1375,59.3996,290.34,291.74,290.34,291.74
2018-10-04,291.18,291.24,287.66,289.44,851709.91,289.207,379831,113.48,390.4,1175.0,124.95,51.16,65.0,2.92,60.0,58.01,50.46,85.68,47.17,107.1707,22.83,7.46,125.92,266.25,182.38,163.64,99.96,14.2,126.34,110.25,290.5065,293.2712,287.7418,281.3018,48.88,289.21,290.34,289.21,290.34
2018-10-05,289.69,290.27,286.22,287.82,770980.96,288.01,361463,113.8,402.9,1220.0,125.33,49.8,64.29,2.79,61.55,58.02,51.07,85.3,47.21,106.6607,22.86,7.3,125.52,264.32,180.15,162.16,99.72,14.23,127.22,110.34,290.5175,293.2373,287.7977,281.4165,43.0466,287.3,288.66,287.3,288.66
2018-10-08,287.04,288.22,285.5,287.82,674663.47,287.0865,318685,112.54,408.5,1241.0,124.84,49.83,64.72,2.75,63.28,58.68,51.79,85.11,47.22,106.4206,22.69,7.88,125.44,264.83,179.05,161.82,99.76,14.0,126.67,110.09,290.5035,293.2753,287.7317,281.5136,43.0466,287.3,288.66,287.3,288.66
2018-10-09,287.39,288.86,286.77,287.4,575817.18,287.767,261186,112.6,419.5,1232.0,126.82,50.19,63.7,2.62,62.83,57.58,51.45,85.24,47.19,106.5407,22.71,7.725,126.56,264.23,179.63,161.19,99.95,14.02,127.51,110.09,290.421,293.4474,287.3946,281.5888,41.5555,287.3,288.66,287.3,288.66
2018-10-10,286.83,286.91,277.88,278.3,1488737.44,282.1525,692967,112.88,523.1,1393.0,122.6,48.73,61.04,2.6,61.27,54.93,50.14,84.63,47.22,105.7006,22.26,7.31,123.04,256.06,171.73,156.56,100.0,13.91,127.92,110.27,289.88,295.9655,283.7945,281.4836,22.9808,277.48,279.16,277.48,279.16
2018-10-11,277.08,278.9,270.36,272.17,2016776.69,275.0415,1081400,115.78,591.0,1444.0,118.43,48.93,60.46,2.52,60.23,54.06,48.67,84.7,47.19,105.9706,22.03,6.78,119.6,250.27,169.6,153.57,100.41,14.17,128.33,110.99,288.947,298.7501,279.1439,281.0969,17.3536,272.02,272.42,272.02,272.42
2018-10-12,276.77,277.09,272.37,275.95,1302363.63,274.993,749877,115.23,522.2,1324.0,117.77,49.19,60.81,2.61,60.29,54.07,48.83,85.15,47.2,106.5107,22.29,6.85,120.96,253.3,174.32,153.6,100.29,14.21,127.6,110.66,288.2005,299.4659,276.9351,280.9625,28.9129,273.44,277.48,273.44,277.48
2018-10-15,275.55,277.04,274.3,274.4,753576.26,275.657,422312,116.0,534.4,1375.0,116.94,49.53,58.77,2.5,61.1,53.88,49.04,85.09,47.22,106.2706,22.16,7.25,121.04,252.34,172.21,154.17,100.35,14.28,127.55,110.84,287.4535,300.2013,274.7057,280.8649,27.231,273.44,277.48,273.44,277.48
2018-10-16,276.57,280.82,276.07,280.4,748340.31,278.7805,356078,115.8,478.7,1259.0,117.51,49.85,58.95,2.53,62.03,55.78,49.3,85.38,47.23,106.7207,22.25,7.28,121.52,257.92,177.22,158.64,100.34,14.25,127.96,110.88,286.928,299.9266,273.9294,280.8581,41.4333,280.4,281.15,280.4,281.15
2018-10-17,280.44,281.15,277.56,280.45,817259.82,279.769,429617,115.79,487.3,1253.0,117.29,50.14,59.09,2.47,61.97,55.66,49.03,85.21,47.21,106.6007,22.15,7.21,118.56,256.97,177.29,157.96,100.05,14.24,127.32,110.17,286.3895,299.5239,273.2551,280.8517,41.5357,280.4,281.15,280.4,281.15
2018-10-18,279.4,280.07,274.97,276.4,1062458.82,277.0085,575935,115.92,534.9,1338.0,117.47,48.96,58.3,2.35,62.41,54.54,49.21,84.85,47.18,106.1206,21.89,6.98,116.48,253.68,173.18,155.0,100.23,14.19,126.31,109.67,285.5305,298.9162,272.1448,280.7629,36.039,273.44,277.48,273.44,277.48
2018-10-19,277.12,279.3,275.47,276.25,868132.59,277.248,451882,116.01,527.6,1346.0,118.14,48.61,58.39,2.24,62.43,55.84,49.54,84.9,47.17,106.1206,22.15,7.05,117.76,254.32,173.02,153.36,100.11,14.22,126.72,110.15,284.7435,298.3663,271.1207,280.6905,35.8498,273.44,277.48,273.44,277.48
2018-10-22,277.0,277.36,274.41,275.01,649801.16,275.5665,343842,115.71,533.8,1324.0,117.21,49.1,59.18,2.2,61.83,54.58,48.91,84.94,47.19,106.1506,22.56,7.18,117.92,253.04,173.91,153.03,100.13,14.18,125.78,109.74,283.943,297.8745,270.0115,280.6231,34.2489,273.44,277.48,273.44,277.48
2018-10-23,270.94,274.87,268.61,273.61,1136274.28,271.7045,640311,116.39,563.2,1338.0,113.4,48.24,58.62,2.35,62.15,52.79,49.06,84.86,47.18,106.0906,22.09,7.22,112.32,251.67,173.27,151.66,100.39,14.34,125.95,109.79,283.086,297.3421,268.8299,280.4806,32.485,273.44,277.48,273.44,277.48
2018-10-24,273.33,273.76,264.7,265.32,1294193.47,269.416,720237,116.66,639.8,1523.0,110.21,46.31,55.66,2.69,61.71,50.7,47.75,84.44,47.12,105.6106,21.57,7.19,112.4,245.64,165.34,145.95,100.93,14.26,124.99,109.1,281.858,297.7041,266.0119,280.1377,24.454,260.66,266.98,260.66,266.98
2018-10-25,267.37,271.81,266.23,270.08,972971.32,269.4255,553665,116.4,609.3,1369.0,111.58,47.31,57.72,2.71,61.68,51.37,47.9,84.61,47.09,105.7606,21.71,7.04,113.68,249.77,171.06,149.11,100.69,14.23,124.33,108.85,280.8275,296.9208,264.7342,279.9695,34.4714,269.0,270.36,269.0,270.36
2018-10-26,265.92,271.0,262.29,265.33,1605098.02,265.3965,842251,116.77,665.5,1469.0,111.53,47.82,56.13,2.52,60.47,51.7,46.46,84.23,47.04,105.2805,21.5,6.97,114.64,246.53,166.66,147.48,101.14,14.29,124.47,109.17,279.558,296.3214,262.7946,279.5764,30.1719,260.66,266.98,260.66,266.98
2018-10-29,268.78,270.25,259.85,263.86,1198401.85,265.5455,660000,116.31,668.0,1555.0,108.93,47.65,56.85,2.84,61.56,51.01,47.01,84.15,47.04,105.2805,21.26,6.83,112.88,244.47,163.23,146.67,101.13,14.06,124.2,108.97,278.1645,295.2787,261.0503,279.2676,28.9677,260.66,266.98,260.66,266.98
2018-10-30,263.67,268.12,263.12,267.77,1225974.29,265.704,672818,115.8,633.2,1488.0,110.85,48.11,57.91,2.87,62.1,51.78,48.0,84.35,47.04,105.3405,21.3,6.66,112.24,248.7,165.92,149.73,100.91,14.09,123.28,108.59,276.975,293.4965,260.4535,279.041,36.2551,266.98,267.83,266.98,267.83
2018-10-31,270.65,273.23,270.12,270.63,964627.82,271.7345,451347,115.15,602.3,1388.0,111.65,49.29,59.12,2.9,59.92,52.93,47.25,84.35,47.02,105.4905,21.37,6.74,110.32,251.19,169.82,150.03,100.66,13.9,123.97,108.41,275.9205,291.1874,260.6536,278.9126,41.0215,270.36,272.02,270.36,272.02
2018-11-01,271.62,273.73,270.38,273.51,721029.45,272.4935,357124,116.63,574.7,1327.0,111.17,50.77,60.01,3.06,62.36,55.18,48.72,84.32,46.86,105.3705,21.99,6.64,107.68,253.73,172.06,153.49,100.53,14.33,126.22,109.2,275.124,289.0936,261.1544,278.8516,45.4451,273.44,277.48,273.44,277.48
2018-11-02,274.74,275.23,269.59,271.89,935403.9,271.9865,463924,116.65,577.1,1389.0,114.73,50.82,60.52,3.175,61.56,55.17,48.0,84.27,46.85,105.4305,22.36,6.93,106.48,252.46,169.38,154.0,99.97,14.34,125.79,109.03,274.3275,287.0737,261.5813,278.7512,43.47,270.36,272.02,270.36,272.02
2018-11-05,272.44,274.01,271.35,273.39,467930.36,272.7465,236179,116.37,571.5,1402.0,118.94,51.37,61.36,3.05,62.04,54.2,48.1,84.34,46.94,105.5206,22.26,7.165,106.4,254.48,168.96,153.88,100.03,14.25,126.44,109.18,273.606,284.7482,262.4638,278.7128,45.8181,273.09,273.44,273.09,273.44
2018-11-06,273.32,275.3,273.25,275.12,447609.68,274.395,211769,116.04,543.0,1370.0,118.9,51.59,62.43,3.39,62.02,56.98,47.33,84.56,46.91,105.7306,22.22,7.49,105.44,256.23,170.24,154.64,99.92,14.12,127.07,109.25,272.992,282.214,263.77,278.6883,48.4763,273.44,277.48,273.44,277.48
2018-11-07,277.56,281.1,277.08,281.01,727833.25,279.363,327254,116.03,484.7,1244.0,120.87,52.21,64.21,3.2,62.04,57.45,48.3,85.05,46.97,106.2406,22.67,7.72,104.48,261.78,175.58,157.41,99.92,14.17,127.39,109.47,273.1275,282.7293,263.5257,278.7137,56.3314,280.4,281.15,280.4,281.15
2018-11-08,280.14,281.22,279.22,280.5,493818.71,280.324,239246,115.78,479.0,1267.0,119.36,52.1,64.12,2.98,61.5,56.54,48.57,84.84,46.93,106.0906,22.16,7.44,102.72,262.1,174.46,156.99,99.78,14.05,126.69,108.69,273.544,283.6528,263.4352,278.7269,55.5418,280.4,281.15,280.4,281.15
2018-11-09,279.03,279.24,276.18,277.76,705649.89,277.7905,327906,114.48,499.9,1330.0,119.51,50.57,62.78,2.99,62.08,56.15,48.26,84.36,46.92,105.4305,21.88,7.06,101.6,260.09,171.52,154.08,100.17,13.79,125.8,108.47,273.6345,283.8596,263.4094,278.7168,51.3753,277.48,279.16,277.48,279.16
2018-11-12,277.15,277.46,271.99,272.57,786782.65,273.995,380788,113.66,561.0,1450.0,117.39,50.23,62.16,2.92,61.61,55.07,47.94,83.84,46.92,104.7705,21.81,6.91,99.84,254.22,166.33,151.03,100.47,13.62,124.67,107.47,273.543,283.7718,263.3142,278.6462,44.5571,272.42,272.99,272.42,272.99
2018-11-13,273.06,275.33,271.25,272.06,788434.06,272.976,404956,113.7,568.9,1448.0,115.35,50.18,63.08,2.88,58.17,54.52,48.02,83.7,46.9,104.6205,22.31,6.87,93.52,253.06,166.47,150.55,100.55,13.61,125.71,107.96,273.126,282.8712,263.3808,278.5712,43.94,272.02,272.42,272.02,272.42
